page_key,url,block_type,order,title,content
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,0,,교육 프로그램
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,1,,과학교육실
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,2,,교육갤러리
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,3,,온라인 과학교육
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,4,,교육자료실
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,5,창작교실,"다양한 수학교구, 게임 및 놀이를 활용해 수학적 사고력과 문제해결력을 기르는 창의 융합 탐구 공간"
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,6,창작교실4,추천연령 초1 ~ 4학년
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,7,창작교실4,체험시간 60 ~ 90분
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,8,창작교실4,체험인원 10명 내외
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,9,창작교실4,창작교실4
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,10,1. 소개,"미술, 도형, 건축 등 생활 속에서 수학을 탐구하고, 창의융합 활동을 통해 미래사회에 필요한 융합적 사고력을 기르는 공간으로 2층에 위치해 있습니다."
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,11,2. 좌석현황 및 예매방법,① 좌석현황 : 12석 ② 예매방법 : 인터넷 예매(현장발권은 인터넷 예매 후 잔여석 발권)
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,12,2. 좌석현황 및 예매방법,① 좌석현황 : 12석
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,13,2. 좌석현황 및 예매방법,② 예매방법 : 인터넷 예매(현장발권은 인터넷 예매 후 잔여석 발권)
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,14,2. 좌석현황 및 예매방법,목록
창작교실4,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_58.jsp,text,15,2. 좌석현황 및 예매방법,TOP
