page_key,url,block_type,order,title,content
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,31,과학동화해설 참여 안내,시간: 10시 40분(소요시간 15분)
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,32,과학동화해설 참여 안내,장소: 2층 공룡 전시물 앞
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,33,과학동화해설 참여 안내,비용: 무료
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,34,과학동화해설 참여 안내,내용: 전시물과 연계된 대형 공룡 그림책을 과학해설사가 읽어주는 프로그램
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,35,과학동화해설 참여 안내,※ 해당 프로그램은 상설전시관 단체 예약 후 신청 가능합니다.
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,table,36,요금 및 결제,"구분 | 유아(6세이하) | 초등학생 | 비고
상설전시관 | 무료 | 무료 | 적용 기간 : 2026.1.2.~2026.6.30."
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,37,요금 및 결제,적용 기간 : 2026.1.2.~2026.6.30.
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,38,요금 및 결제,천체투영관: 일반요금(단체요금 할인 미적용)
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,table,39,요금 및 결제,"구분 | 유아(4~6세) 연나이 기준(연나이=현재년도-출생년도) | 초등학생 | 성인 | 비고
천체투영관 | 1,000원 | 1,000원 | 1,500원 | 인솔자 유료"
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,40,요금 및 결제,결제방식 : 온라인 사전 예약 후 현장결제 천체투영관 4세 단체의 경우 어린이 5인당 인솔자 1인 입장이 필요합니다. 사전예약 인원과 현장방문 인원이 다를 시엔 반드시 확인 후 결제 바랍니다. 결제 비용이 없는 경우에도 안내데스크에서 예약 확인 후 단체티켓을 발권 받고 입장해주시기 바랍니다.
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,41,요금 및 결제,천체투영관 4세 단체의 경우 어린이 5인당 인솔자 1인 입장이 필요합니다.
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,42,요금 및 결제,사전예약 인원과 현장방문 인원이 다를 시엔 반드시 확인 후 결제 바랍니다.
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,43,요금 및 결제,결제 비용이 없는 경우에도 안내데스크에서 예약 확인 후 단체티켓을 발권 받고 입장해주시기 바랍니다.
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,44,요금 및 결제,< 참고 >
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,45,요금 및 결제,"초·중등 교육법에 의한 정규 학급단위 단체(인솔교사 동반)의 경우 20인 미만이어도 예외적으로 할인이 가능합니다. (예: 읍면 및 도서벽지 소규모 학교, 특수학급 등) ＊ 단 증빙 자료(학교 인원 현황 등 객관적으로 증빙 가능한 자료) 제출 시 적용"
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,46,사전답사,"단체관람 인솔자를 대상으로 평일(화~금) 15시이후 방문 가능하며, 발권 마감은 17시입니다. (※주말 및 공휴일은 사전답사 불가)"
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,47,사전답사,"별도 예약 없이 방문 당일 매표소에 교원증(교직원증) * 제시 후 입장 가능합니다. *교원증(교직원증) 미소지의 경우, 교원임을 증명할 수 있는 서류(공문, 재직증명서, 교육청소속 공무원증, 재직 확인이 가능한 기타 서류 등) 로 대체할 수 있습니다. (※ 교원자격증 제외) * *교원증 및 증빙서류 모두 미지참시 사전답사 입장이 제한되므로 반드시 지참하여 방문해주시기 바랍니다."
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,48,편의 시설 안내,단체 물품보관카트 1층 안내데스크에서 대여할 수 있습니다.(귀중품은 개별 보관)
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,49,편의 시설 안내,의무실 1층 로비에 위치하고 있으며 간단한 응급처치 필요시 안내데스크 직원에게 문의하세요.
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,50,편의 시설 안내,"휴게실 이용 방법 위치: 2층 실내 휴게실 (약 110석) 음식 섭취: 간단한 음식만 가능 접수 방법: 당일 선착순으로 매표소에서 접수 이용 시작 시간: 10:30, 11:30, 12:30, 13:30 이용 시간: 회차당 40분 제한 ※ 주의 사항: 일반 관람객과 함께 사용하는 공간이므로, 이용 시간을 꼭 지켜주시고 퇴장해 주시기 바랍니다."
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,51,편의 시설 안내,"위치: 2층 실내 휴게실 (약 110석) 음식 섭취: 간단한 음식만 가능 접수 방법: 당일 선착순으로 매표소에서 접수 이용 시작 시간: 10:30, 11:30, 12:30, 13:30 이용 시간: 회차당 40분 제한"
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,52,편의 시설 안내,음식 섭취: 간단한 음식만 가능
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,53,편의 시설 안내,접수 방법: 당일 선착순으로 매표소에서 접수
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,54,편의 시설 안내,"이용 시작 시간: 10:30, 11:30, 12:30, 13:30"
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,55,편의 시설 안내,이용 시간: 회차당 40분 제한
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,56,편의 시설 안내,"휴게실은 기획 전시 및 행사 공간으로, 상황에 따라 이용이 어려울 수 있습니다."
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,57,유의사항,국립어린이과학관은 유아와 초등학생을 대상으로 하는 어린이 전용 시설입니다. 어린이들의 안전과 원활한 체험을 위하여 신체나이 중학생 연령 이상의 단체관람은 불가합니다.(장애인 단체 포함)
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,58,유의사항,"사전예약 후 방문이 어려울 경우, 다른 관람객을 위하여 반드시 예약 취소를 해주시기 바랍니다. 취소 없이 미 방문 시(No Show) 해당일로부터 6개월간 관람이 제한됩니다."
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,59,유의사항,"쾌적하고 안전한 과학관 관람이 될 수 있도록 단체관람 시 인솔자의 각별한 관심과 지도 부탁드립니다. 국립어린이과학관에서는 안전사고에 대비하여 전시장을 수시로 순찰 점검하고, 응급실을 운영하는 등 관람객 안전을 위해 최선을 다하고 있습니다. 신청기관과 인솔자께서도 과학관을 방문하는 단체관람 어린이들이 질서있고 안전하게 전시물을 이용할 수 있도록 각별한 신경과 관심을 가져주시기 바랍니다."
단체예약,https://www.sciencecenter.go.kr/csc/reserve/group,text,60,유의사항,TOP
