page_key,url,block_type,order,title,content
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,0,,상설전시관
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,1,,천체투영관
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,2,,천체관측소
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,3,,메타버스 과학관
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,4,우리 몸 탐험으로 건강한 어린이 되기,우리 몸은 어떻게 구성되어 있으며 건강한 신체를 가지기 위해서는 어떻게 해야하는지 다양한 신체 활동을 통해 내 몸을 과학적으로 살펴보아요.
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,5,우리 몸 탐험으로 건강한 어린이 되기,어린이용 활동지 및 인솔자용 안내서 보기
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,6,우리 몸 탐험으로 건강한 어린이 되기,건강한 하루 습관
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,7,우리 몸 탐험으로 건강한 어린이 되기,심장이 쿵쾅쿵쾅!
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,8,우리 몸 탐험으로 건강한 어린이 되기,으라차차! 힘 겨루기
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,9,우리 몸 탐험으로 건강한 어린이 되기,재빠르게! 날쌔게!
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,10,우리 몸 탐험으로 건강한 어린이 되기,목록
행동놀이터,https://www.sciencecenter.go.kr/csc/exhibition-hall/permanent,text,11,우리 몸 탐험으로 건강한 어린이 되기,TOP
