page_key,url,block_type,order,title,content
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,0,,교육 프로그램
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,1,,과학교육실
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,2,,교육갤러리
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,3,,온라인 과학교육
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,4,,교육자료실
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,5,창작교실,개방 형 코딩교육(S/W)및 DIY키트(아두이노) 등을 이용하여 다양한 디자인 아이디어를 발산하는 S/W 공간
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,6,창작교실3,추천연령 6세 ~ 초4학년
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,7,창작교실3,체험시간 60 ~ 90분
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,8,창작교실3,체험인원 10명 내외
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,9,창작교실3,창작교실3
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,10,1. 소개,"드론, 자율주행차, 로봇, 스마트 블록 등을 활용한 SW코딩, 3D프린터, VR과정 등 4차 산업혁명 관련 미래 핵심기술을 어린이들 눈높이에서 배울 수 있는 공간으로 2층에 위치해 있습니다."
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,11,2. 좌석현황 및 예매방법,①좌석현황 : 10석 ②예매방법 : 인터넷 예매(현장발권은 인터넷 예매 후 잔여석 발권)
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,12,2. 좌석현황 및 예매방법,①좌석현황 : 10석
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,13,2. 좌석현황 및 예매방법,②예매방법 : 인터넷 예매(현장발권은 인터넷 예매 후 잔여석 발권)
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,14,2. 좌석현황 및 예매방법,목록
창작교실3,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_51.jsp,text,15,2. 좌석현황 및 예매방법,TOP
