page_key,url,block_type,order,title,content
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,0,,교육 프로그램
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,1,,과학교육실
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,2,,교육갤러리
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,3,,온라인 과학교육
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,4,,교육자료실
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,5,창작교실,"메이킹보드, 센서, 모터 등을 이용하여 S/W와 H/W를 융합, 다양한 창작물을 만드는 공방"
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,6,창작교실2,추천연령 6세~초4학년
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,7,창작교실2,체험시간 60~90분
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,8,창작교실2,체험인원 10명 내외
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,9,창작교실2,창작교실2
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,10,1. 소개,"테마별(목공, 베이킹, 전시물 연계, 응용과학 등) 과학 원리를 반영한 폭넓은 주제의 만들기 놀이 활동을 통해 자연스럽게 과학교육에 참여할 수 있는 공간으로 2층에 위치해 있습니다."
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,11,2. 좌석현황 및 예매방법,①좌석현황: 10석 ②예매방법: 인터넷 예매(현장발권은 인터넷 예매 후 잔여석 발권)
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,12,2. 좌석현황 및 예매방법,①좌석현황: 10석
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,13,2. 좌석현황 및 예매방법,②예매방법: 인터넷 예매(현장발권은 인터넷 예매 후 잔여석 발권)
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,14,2. 좌석현황 및 예매방법,목록
창작교실2,https://www.sciencecenter.go.kr/csc/science-edu/edu-room/exhibitinfo_50.jsp,text,15,2. 좌석현황 및 예매방법,TOP
